PIN,complete,date,calendar_time,timestamp,location,timezone,stage,commit,version,block,interval,event_type,event_raw,event_converted
'00001',y,30-07-2020,12:25:19,NA,local,local,VVR_2,dcfd592,B,4,8,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:25:19,401702,local,local,VVR_2,dcfd592,B,4,9,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:19,401702,local,local,VVR_2,dcfd592,B,4,9,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:19,401704,local,local,VVR_2,dcfd592,B,4,9,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:21,403139,local,local,VVR_2,dcfd592,B,4,9,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:21,403206,local,local,VVR_2,dcfd592,B,4,10,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:21,403207,local,local,VVR_2,dcfd592,B,4,10,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:21,403208,local,local,VVR_2,dcfd592,B,4,10,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:23,NA,local,local,VVR_2,dcfd592,B,4,10,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:25:23,405711,local,local,VVR_2,dcfd592,B,4,11,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:23,405712,local,local,VVR_2,dcfd592,B,4,11,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:23,405714,local,local,VVR_2,dcfd592,B,4,11,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:25,407140,local,local,VVR_2,dcfd592,B,4,11,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:25,407217,local,local,VVR_2,dcfd592,B,4,12,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:25,407217,local,local,VVR_2,dcfd592,B,4,12,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:25,407219,local,local,VVR_2,dcfd592,B,4,12,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:27,409641,local,local,VVR_2,dcfd592,B,4,12,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:25:27,409721,local,local,VVR_2,dcfd592,B,4,13,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:27,409721,local,local,VVR_2,dcfd592,B,4,13,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:27,409723,local,local,VVR_2,dcfd592,B,4,13,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:30,NA,local,local,VVR_2,dcfd592,B,4,13,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:25:30,412228,local,local,VVR_2,dcfd592,B,4,14,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:30,412228,local,local,VVR_2,dcfd592,B,4,14,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:30,412233,local,local,VVR_2,dcfd592,B,4,14,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:31,413642,local,local,VVR_2,dcfd592,B,4,14,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:31,413737,local,local,VVR_2,dcfd592,B,4,15,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:31,413737,local,local,VVR_2,dcfd592,B,4,15,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:31,413738,local,local,VVR_2,dcfd592,B,4,15,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:34,416143,local,local,VVR_2,dcfd592,B,4,15,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:34,416240,local,local,VVR_2,dcfd592,B,4,16,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:34,416240,local,local,VVR_2,dcfd592,B,4,16,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:34,416241,local,local,VVR_2,dcfd592,B,4,16,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:36,NA,local,local,VVR_2,dcfd592,B,4,16,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:25:36,418743,local,local,VVR_2,dcfd592,B,4,17,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:36,418744,local,local,VVR_2,dcfd592,B,4,17,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:36,418746,local,local,VVR_2,dcfd592,B,4,17,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:38,420144,local,local,VVR_2,dcfd592,B,4,17,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:38,420248,local,local,VVR_2,dcfd592,B,4,18,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:38,420248,local,local,VVR_2,dcfd592,B,4,18,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:38,420250,local,local,VVR_2,dcfd592,B,4,18,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:40,422645,local,local,VVR_2,dcfd592,B,4,18,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:40,422753,local,local,VVR_2,dcfd592,B,4,19,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:40,422753,local,local,VVR_2,dcfd592,B,4,19,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:40,422755,local,local,VVR_2,dcfd592,B,4,19,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:43,425147,local,local,VVR_2,dcfd592,B,4,19,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:25:43,425259,local,local,VVR_2,dcfd592,B,4,20,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:43,425259,local,local,VVR_2,dcfd592,B,4,20,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:43,425260,local,local,VVR_2,dcfd592,B,4,20,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:45,427648,local,local,VVR_2,dcfd592,B,4,20,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:45,427762,local,local,VVR_2,dcfd592,B,4,21,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:45,427762,local,local,VVR_2,dcfd592,B,4,21,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:45,427764,local,local,VVR_2,dcfd592,B,4,21,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:48,430149,local,local,VVR_2,dcfd592,B,4,21,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:25:48,430267,local,local,VVR_2,dcfd592,B,4,22,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:48,430267,local,local,VVR_2,dcfd592,B,4,22,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:48,430269,local,local,VVR_2,dcfd592,B,4,22,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:50,NA,local,local,VVR_2,dcfd592,B,4,22,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:25:50,432773,local,local,VVR_2,dcfd592,B,4,23,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:50,432773,local,local,VVR_2,dcfd592,B,4,23,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:50,432775,local,local,VVR_2,dcfd592,B,4,23,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:52,434150,local,local,VVR_2,dcfd592,B,4,23,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:25:52,434277,local,local,VVR_2,dcfd592,B,4,24,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:25:52,434278,local,local,VVR_2,dcfd592,B,4,24,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:25:52,434279,local,local,VVR_2,dcfd592,B,4,24,key release,37,leftarrow key released
'00001',y,30-07-2020,12:25:54,436651,local,local,VVR_2,dcfd592,B,4,24,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:25:54,436781,local,local,VVR_2,dcfd592,B,4,25,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:54,436782,local,local,VVR_2,dcfd592,B,4,25,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:54,436783,local,local,VVR_2,dcfd592,B,4,25,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:57,439153,local,local,VVR_2,dcfd592,B,4,25,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:25:57,439286,local,local,VVR_2,dcfd592,B,4,26,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:57,439287,local,local,VVR_2,dcfd592,B,4,26,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:57,439289,local,local,VVR_2,dcfd592,B,4,26,key release,39,rightarrow key released
'00001',y,30-07-2020,12:25:59,441653,local,local,VVR_2,dcfd592,B,4,26,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:25:59,441793,local,local,VVR_2,dcfd592,B,4,27,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:25:59,441793,local,local,VVR_2,dcfd592,B,4,27,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:25:59,441795,local,local,VVR_2,dcfd592,B,4,27,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:02,444154,local,local,VVR_2,dcfd592,B,4,27,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:26:02,444298,local,local,VVR_2,dcfd592,B,4,28,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:02,444298,local,local,VVR_2,dcfd592,B,4,28,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:02,444301,local,local,VVR_2,dcfd592,B,4,28,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:04,446656,local,local,VVR_2,dcfd592,B,4,28,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:04,446805,local,local,VVR_2,dcfd592,B,4,29,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:04,446805,local,local,VVR_2,dcfd592,B,4,29,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:04,446807,local,local,VVR_2,dcfd592,B,4,29,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:07,449156,local,local,VVR_2,dcfd592,B,4,29,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:07,449310,local,local,VVR_2,dcfd592,B,4,30,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:07,449310,local,local,VVR_2,dcfd592,B,4,30,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:07,449311,local,local,VVR_2,dcfd592,B,4,30,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:09,NA,local,local,VVR_2,dcfd592,B,4,30,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:09,451815,local,local,VVR_2,dcfd592,B,4,31,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:09,451815,local,local,VVR_2,dcfd592,B,4,31,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:09,451817,local,local,VVR_2,dcfd592,B,4,31,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:11,453158,local,local,VVR_2,dcfd592,B,4,31,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:11,453320,local,local,VVR_2,dcfd592,B,4,32,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:11,453320,local,local,VVR_2,dcfd592,B,4,32,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:11,453322,local,local,VVR_2,dcfd592,B,4,32,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:13,NA,local,local,VVR_2,dcfd592,B,4,32,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:13,455827,local,local,VVR_2,dcfd592,B,4,33,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:13,455827,local,local,VVR_2,dcfd592,B,4,33,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:13,455831,local,local,VVR_2,dcfd592,B,4,33,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:15,457159,local,local,VVR_2,dcfd592,B,4,33,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:26:15,457333,local,local,VVR_2,dcfd592,B,4,34,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:15,457333,local,local,VVR_2,dcfd592,B,4,34,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:15,457336,local,local,VVR_2,dcfd592,B,4,34,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:17,459660,local,local,VVR_2,dcfd592,B,4,34,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:18,459839,local,local,VVR_2,dcfd592,B,4,35,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:18,459839,local,local,VVR_2,dcfd592,B,4,35,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:18,459843,local,local,VVR_2,dcfd592,B,4,35,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:20,NA,local,local,VVR_2,dcfd592,B,4,35,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:20,462347,local,local,VVR_2,dcfd592,B,4,36,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:20,462347,local,local,VVR_2,dcfd592,B,4,36,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:20,462350,local,local,VVR_2,dcfd592,B,4,36,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:21,463661,local,local,VVR_2,dcfd592,B,4,36,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:26:22,463854,local,local,VVR_2,dcfd592,B,4,37,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:22,463854,local,local,VVR_2,dcfd592,B,4,37,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:22,463857,local,local,VVR_2,dcfd592,B,4,37,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:24,466162,local,local,VVR_2,dcfd592,B,4,37,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:24,466361,local,local,VVR_2,dcfd592,B,4,38,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:24,466361,local,local,VVR_2,dcfd592,B,4,38,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:24,466365,local,local,VVR_2,dcfd592,B,4,38,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:26,468663,local,local,VVR_2,dcfd592,B,4,38,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:27,468871,local,local,VVR_2,dcfd592,B,4,39,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:27,468871,local,local,VVR_2,dcfd592,B,4,39,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:27,468875,local,local,VVR_2,dcfd592,B,4,39,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:29,471164,local,local,VVR_2,dcfd592,B,4,39,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:26:29,471379,local,local,VVR_2,dcfd592,B,4,40,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:29,471379,local,local,VVR_2,dcfd592,B,4,40,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:29,471380,local,local,VVR_2,dcfd592,B,4,40,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:31,NA,local,local,VVR_2,dcfd592,B,4,40,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:32,473883,local,local,VVR_2,dcfd592,B,4,41,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:32,473883,local,local,VVR_2,dcfd592,B,4,41,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:32,473884,local,local,VVR_2,dcfd592,B,4,41,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:33,475165,local,local,VVR_2,dcfd592,B,4,41,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:26:33,475386,local,local,VVR_2,dcfd592,B,4,42,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:33,475386,local,local,VVR_2,dcfd592,B,4,42,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:33,475387,local,local,VVR_2,dcfd592,B,4,42,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:35,NA,local,local,VVR_2,dcfd592,B,4,42,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:36,477890,local,local,VVR_2,dcfd592,B,4,43,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:36,477891,local,local,VVR_2,dcfd592,B,4,43,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:36,477894,local,local,VVR_2,dcfd592,B,4,43,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:37,479166,local,local,VVR_2,dcfd592,B,4,43,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:26:37,479397,local,local,VVR_2,dcfd592,B,4,44,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:37,479397,local,local,VVR_2,dcfd592,B,4,44,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:37,479398,local,local,VVR_2,dcfd592,B,4,44,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:39,481667,local,local,VVR_2,dcfd592,B,4,44,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:40,481901,local,local,VVR_2,dcfd592,B,4,45,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:40,481902,local,local,VVR_2,dcfd592,B,4,45,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:40,481905,local,local,VVR_2,dcfd592,B,4,45,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:42,NA,local,local,VVR_2,dcfd592,B,4,45,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:42,484409,local,local,VVR_2,dcfd592,B,4,46,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:42,484409,local,local,VVR_2,dcfd592,B,4,46,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:42,484412,local,local,VVR_2,dcfd592,B,4,46,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:43,485668,local,local,VVR_2,dcfd592,B,4,46,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:26:44,485916,local,local,VVR_2,dcfd592,B,4,47,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:44,485916,local,local,VVR_2,dcfd592,B,4,47,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:44,485918,local,local,VVR_2,dcfd592,B,4,47,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:46,NA,local,local,VVR_2,dcfd592,B,4,47,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:46,488422,local,local,VVR_2,dcfd592,B,4,48,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:26:46,488422,local,local,VVR_2,dcfd592,B,4,48,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:26:46,488426,local,local,VVR_2,dcfd592,B,4,48,key release,39,rightarrow key released
'00001',y,30-07-2020,12:26:47,NA,local,local,VVR_2,dcfd592,B,4,48,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:26:48,489929,local,local,VVR_2,dcfd592,B,4,49,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:48,489929,local,local,VVR_2,dcfd592,B,4,49,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:48,489930,local,local,VVR_2,dcfd592,B,4,49,key release,37,leftarrow key released
'00001',y,30-07-2020,12:26:49,491170,local,local,VVR_2,dcfd592,B,4,49,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:26:49,491433,local,local,VVR_2,dcfd592,B,4,50,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:26:49,491433,local,local,VVR_2,dcfd592,B,4,50,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:26:49,491435,local,local,VVR_2,dcfd592,B,4,50,key release,37,leftarrow key released
